img_name,x1,y1,x2,y2,label,z,k-fold
./segments/images/imgtU316 43.png,67,32,92,48,obj-fp
./segments/images/imgtU316 46.png,70,32,92,48,obj-fp
./segments/images/imgtU316 48.png,70,44,99,60,obj-fp
./segments/images/imgtU319 51.png,83,100,118,118,obj-fp
./segments/images/imgtU319 51.png,83,52,122,69,obj-fp
./segments/images/imgtU319 52.png,87,52,126,69,obj-fp
./segments/images/imgtU319 52.png,87,96,126,118,obj-fp
./segments/images/imgtU319 53.png,87,96,122,113,obj-fp
./segments/images/imgtU319 54.png,87,52,126,69,obj-fp
./segments/images/imgtU319 56.png,83,52,118,69,obj-fp
./segments/images/imgtU319 56.png,87,91,126,113,obj-fp
./segments/images/imgtU320 11.png,90,74,114,98,obj-fp
./segments/images/imgtU320 11.png,90,110,114,138,obj-fp
./segments/images/imgtU320 12.png,90,71,114,102,obj-fp
./segments/images/imgtU320 13.png,82,106,110,126,obj-fp
./segments/images/imgtU320 15.png,47,63,74,86,obj-fp
./segments/images/imgtU320 39.png,94,78,126,98,obj-fp
./segments/images/imgtU320 39.png,94,31,122,55,obj-fp
./segments/images/imgtU320 40.png,90,82,126,102,obj-fp
./segments/images/imgtU320 40.png,78,27,110,43,obj-fp
./segments/images/imgtU320 41.png,82,86,114,106,obj-fp
./segments/images/imgtU320 41.png,82,86,114,106,obj-fp
./segments/images/imgtU320 41.png,98,39,126,59,obj-fp
./segments/images/imgtU320 43.png,86,35,118,51,obj-fp
./segments/images/imgtU320 43.png,86,35,118,51,obj-fp
./segments/images/imgtU320 43.png,86,78,122,98,obj-fp
./segments/images/imgtU320 43.png,86,78,122,98,obj-fp
./segments/images/imgtU320 43.png,82,94,110,110,obj-fp
./segments/images/imgtU320 43.png,82,94,110,110,obj-fp
./segments/images/imgtU320 44.png,86,35,118,51,obj-fp
./segments/images/imgtU320 44.png,86,35,118,51,obj-fp
./segments/images/imgtU320 44.png,86,82,122,102,obj-fp
./segments/images/imgtU320 45.png,86,35,122,51,obj-fp
./segments/images/imgtU320 45.png,86,90,114,106,obj-fp
./segments/images/imgtU320 45.png,94,74,130,94,obj-fp
./segments/images/imgtU320 46.png,86,31,122,47,obj-fp
./segments/images/imgtU320 46.png,86,31,122,47,obj-fp
./segments/images/imgtU320 46.png,90,78,126,98,obj-fp
./segments/images/imgtU320 46.png,90,78,126,98,obj-fp
./segments/images/imgtU320 47.png,86,31,122,47,obj-fp
./segments/images/imgtU320 47.png,86,31,122,47,obj-fp
./segments/images/imgtU320 47.png,94,78,126,102,obj-fp
./segments/images/imgtU320 48.png,86,35,122,51,obj-fp
./segments/images/imgtU320 49.png,90,35,126,51,obj-fp
./segments/images/imgtU320 50.png,90,35,122,55,obj-fp
./segments/images/imgtU320 50.png,90,78,118,98,obj-fp
./segments/images/imgtU320 52.png,98,39,126,59,obj-fp
./segments/images/imgtU320 52.png,90,90,114,106,obj-fp
./segments/images/imgtU320 53.png,90,35,118,55,obj-fp
./segments/images/imgtU320 54.png,90,35,122,51,obj-fp
./segments/images/imgtU320 55.png,90,35,126,55,obj-fp
./segments/images/imgtU320 55.png,90,78,118,98,obj-fp
./segments/images/imgtU320 8.png,86,31,110,59,obj-fp
./segments/images/imgtU320 8.png,51,59,82,78,obj-fp
./segments/images/imgtU320 8.png,86,98,114,130,obj-fp
./segments/images/imgtU321 0.png,64,18,86,40,obj-fp
./segments/images/imgtU321 0.png,46,40,64,61,obj-fp
./segments/images/imgtU321 1.png,40,37,61,61,obj-fp
./segments/images/imgtU321 1.png,61,92,83,114,obj-fp
./segments/images/imgtU321 1.png,58,24,83,43,obj-fp
./segments/images/imgtU321 2.png,61,92,80,114,obj-fp
./segments/images/imgtU321 2.png,43,37,61,58,obj-fp
./segments/images/imgtU321 6.png,37,58,55,80,obj-fp
./segments/images/imgtU324 21.png,58,105,76,126,obj-fp
./segments/images/imgtU330 0.png,53,65,76,92,obj-fp
./segments/images/imgtU330 1.png,53,65,72,92,obj-fp
./segments/images/imgtU330 14.png,42,69,65,95,obj-fp
./segments/images/imgtU330 15.png,46,65,69,92,obj-fp
./segments/images/imgtU330 2.png,57,42,80,69,obj-fp
./segments/images/imgtU330 2.png,84,23,111,46,obj-fp
./segments/images/imgtU330 3.png,49,57,76,76,obj-fp
./segments/images/imgtU330 3.png,53,72,80,95,obj-fp
./segments/images/imgtU330 3.png,80,23,111,46,obj-fp
./segments/images/imgtU330 32.png,95,76,119,95,obj-fp
./segments/images/imgtU330 32.png,99,15,126,38,obj-fp
./segments/images/imgtU330 33.png,95,72,126,92,obj-fp
./segments/images/imgtU330 33.png,88,15,119,34,obj-fp
./segments/images/imgtU330 34.png,95,69,126,88,obj-fp
./segments/images/imgtU330 34.png,103,19,130,42,obj-fp
./segments/images/imgtU330 34.png,76,11,107,26,obj-fp
./segments/images/imgtU330 35.png,95,69,130,88,obj-fp
./segments/images/imgtU330 35.png,103,19,130,42,obj-fp
./segments/images/imgtU330 36.png,92,72,122,92,obj-fp
./segments/images/imgtU330 36.png,80,15,115,30,obj-fp
./segments/images/imgtU330 37.png,92,76,119,99,obj-fp
./segments/images/imgtU330 37.png,103,19,130,42,obj-fp
./segments/images/imgtU330 38.png,92,76,122,95,obj-fp
./segments/images/imgtU330 4.png,49,57,72,88,obj-fp
./segments/images/imgtU330 4.png,84,15,107,42,obj-fp
./segments/images/imgtU330 44.png,99,19,126,46,obj-fp
./segments/images/imgtU330 45.png,88,15,122,34,obj-fp
./segments/images/imgtU330 45.png,95,72,126,92,obj-fp
./segments/images/imgtU330 46.png,88,15,122,34,obj-fp
./segments/images/imgtU330 47.png,92,19,126,38,obj-fp
./segments/images/imgtU330 49.png,92,15,126,34,obj-fp
./segments/images/imgtU330 5.png,49,57,72,88,obj-fp
./segments/images/imgtU330 50.png,92,19,126,38,obj-fp
./segments/images/imgtU330 52.png,92,19,122,38,obj-fp
./segments/images/imgtU330 9.png,38,65,65,84,obj-fp
./segments/images/imgtU347 17.png,65,78,87,104,obj-fp
./segments/images/imgtU347 17.png,61,104,91,126,obj-fp
./segments/images/imgtU347 18.png,65,78,96,100,obj-fp
./segments/images/imgtU347 18.png,65,104,96,126,obj-fp
./segments/images/imgtU347 19.png,65,100,87,126,obj-fp
./segments/images/imgtU347 19.png,65,69,87,96,obj-fp
./segments/images/imgtU347 20.png,65,83,96,104,obj-fp
./segments/images/imgtU347 20.png,61,104,91,126,obj-fp
./segments/images/imgtU347 21.png,61,83,91,104,obj-fp
./segments/images/imgtU347 21.png,65,100,87,126,obj-fp
./segments/images/imgtU347 21.png,87,52,109,78,obj-fp
./segments/images/imgtU347 21.png,30,21,56,43,obj-fp
./segments/images/imgtU347 22.png,65,78,96,100,obj-fp
./segments/images/imgtU347 22.png,65,100,87,126,obj-fp
./segments/images/imgtU347 22.png,30,21,56,43,obj-fp
./segments/images/imgtU347 22.png,87,52,113,78,obj-fp
./segments/images/imgtU347 53.png,91,61,122,78,obj-fp
./segments/images/imgtU347 55.png,91,65,122,83,obj-fp
./segments/images/imgtU347 56.png,91,65,122,83,obj-fp
./segments/images/imgtU347 56.png,91,109,131,131,obj-fp
./segments/images/imgtU347 58.png,91,65,122,83,obj-fp
./segments/images/imgtU347 58.png,91,109,131,131,obj-fp
./segments/images/imgtU347 60.png,91,65,126,83,obj-fp
./segments/images/imgtU347 61.png,91,65,131,83,obj-fp
./segments/images/imgtU347 62.png,91,65,126,83,obj-fp
./segments/images/imgtU347 62.png,91,65,126,83,obj-fp
./segments/images/imgtU347 63.png,91,109,126,131,obj-fp
./segments/images/imgtU347 64.png,91,109,126,131,obj-fp
./segments/images/imgtU347 65.png,96,65,131,87,obj-fp
./segments/images/imgtU347 65.png,91,109,126,126,obj-fp
./segments/images/imgtU347 66.png,91,65,126,87,obj-fp
./segments/images/imgtU52 11.png,38,49,63,70,obj-fp
./segments/images/imgtU52 11.png,42,35,66,52,obj-fp
./segments/images/imgtU52 11.png,70,73,98,91,obj-fp
./segments/images/imgtU52 11.png,42,66,70,87,obj-fp
./segments/images/imgtU52 12.png,38,49,63,70,obj-fp
./segments/images/imgtU52 12.png,42,66,70,87,obj-fp
./segments/images/imgtU52 48.png,73,17,105,35,obj-fp
./segments/images/imgtU52 48.png,77,66,109,84,obj-fp
./segments/images/imgtU52 49.png,73,17,105,31,obj-fp
./segments/images/imgtU52 49.png,77,66,109,84,obj-fp
./segments/images/imgtU52 53.png,80,21,109,42,obj-fp
./segments/images/imgtU52 53.png,84,63,112,80,obj-fp
./segments/images/imgtU52 7.png,45,56,63,80,obj-fp
./segments/images/imgtU52 7.png,49,38,70,59,obj-fp
./segments/images/imgtU52 8.png,42,49,66,66,obj-fp
./segments/images/imgtU52 8.png,77,70,98,95,obj-fp
./segments/images/imgtU52 8.png,52,63,77,87,obj-fp
./segments/images/imgtU52 8.png,73,21,95,45,obj-fp
./segments/images/imgtU53 10.png,57,69,80,95,obj-fp
./segments/images/imgtU53 10.png,61,46,84,72,obj-fp
./segments/images/imgtU53 11.png,99,23,119,46,obj-fp
./segments/images/imgtU53 12.png,53,69,80,95,obj-fp
./segments/images/imgtU53 12.png,57,42,80,69,obj-fp
./segments/images/imgtU53 12.png,88,80,115,107,obj-fp
./segments/images/imgtU53 12.png,80,115,107,134,obj-fp
./segments/images/imgtU53 13.png,53,72,76,99,obj-fp
./segments/images/imgtU53 13.png,53,42,76,69,obj-fp
./segments/images/imgtU53 13.png,84,99,111,130,obj-fp
./segments/images/imgtU53 13.png,80,80,107,99,obj-fp
./segments/images/imgtU53 14.png,53,38,76,69,obj-fp
./segments/images/imgtU53 14.png,49,69,76,99,obj-fp
./segments/images/imgtU53 15.png,84,99,115,119,obj-fp
./segments/images/imgtU53 16.png,49,72,72,99,obj-fp
./segments/images/imgtU53 16.png,57,53,84,76,obj-fp
./segments/images/imgtU53 16.png,53,38,80,57,obj-fp
./segments/images/imgtU53 4.png,65,49,88,76,obj-fp
./segments/images/imgtU53 5.png,61,46,84,72,obj-fp
./segments/images/imgtU53 5.png,65,69,88,99,obj-fp
./segments/images/imgtU53 5.png,80,111,111,134,obj-fp
./segments/images/imgtU53 6.png,61,46,84,72,obj-fp
./segments/images/imgtU53 7.png,57,53,84,76,obj-fp
./segments/images/imgtU53 7.png,80,107,107,126,obj-fp
./segments/images/imgtU53 8.png,57,69,80,95,obj-fp
./segments/images/imgtU53 8.png,84,107,111,126,obj-fp
./segments/images/imgtU53 9.png,57,69,80,95,obj-fp
./segments/images/imgtU53 9.png,61,46,84,72,obj-fp
./segments/images/imgtU53 9.png,80,107,107,138,obj-fp
./segments/images/imgtU6 0.png,54,35,73,57,obj-fp
./segments/images/imgtU6 0.png,83,102,108,121,obj-fp
./segments/images/imgtU6 1.png,51,57,70,80,obj-fp
./segments/images/imgtU6 1.png,51,35,70,57,obj-fp
./segments/images/imgtU6 2.png,54,32,73,54,obj-fp
./segments/images/imgtU6 2.png,89,67,112,83,obj-fp
./segments/images/imgtU6 3.png,92,67,115,86,obj-fp
./segments/images/imgtU6 3.png,86,9,105,32,obj-fp
./segments/images/imgtU6 3.png,51,41,76,60,obj-fp
./segments/images/imgtU6 7.png,54,48,73,70,obj-fp
./segments/images/imgtU6 9.png,60,60,80,83,obj-fp
./segments/images/imgtU64 7.png,62,29,82,52,obj-fp
./segments/images/imgtU64 7.png,33,46,49,69,obj-fp
./segments/images/imgtU64 7.png,59,79,82,105,obj-fp
./segments/images/imgtU64 7.png,46,99,69,122,obj-fp
./segments/images/imgtU64 8.png,62,29,82,52,obj-fp
./segments/images/imgtU64 8.png,56,79,79,105,obj-fp
./segments/images/imgtU64 8.png,36,39,59,56,obj-fp
./segments/images/imgtU64 9.png,59,26,79,49,obj-fp
./segments/images/imgtU64 9.png,29,39,49,62,obj-fp
./segments/images/imgtU64 9.png,46,92,66,115,obj-fp
./segments/images/imgtU64 9.png,59,79,82,105,obj-fp
./segments/images/imgtU7 13.png,34,68,54,92,obj-fp
./segments/images/imgtU7 3.png,44,47,61,71,obj-fp
./segments/images/imgtU7 33.png,68,27,98,44,obj-fp
./segments/images/imgtU7 33.png,61,17,88,30,obj-fp
./segments/images/imgtU7 34.png,71,30,102,47,obj-fp
./segments/images/imgtU7 35.png,71,30,102,47,obj-fp
./segments/images/imgtU7 36.png,68,27,98,40,obj-fp
./segments/images/imgtU7 37.png,68,27,95,40,obj-fp
./segments/images/imgtU7 38.png,71,27,98,40,obj-fp
./segments/images/imgtU7 39.png,71,30,102,47,obj-fp
./segments/images/imgtU7 40.png,71,30,98,47,obj-fp
./segments/images/imgtU7 40.png,64,92,88,105,obj-fp
./segments/images/imgtU7 41.png,71,30,98,47,obj-fp
./segments/images/imgtU7 42.png,71,30,102,47,obj-fp
./segments/images/imgtU7 42.png,64,92,88,105,obj-fp
./segments/images/imgtU7 43.png,71,30,102,47,obj-fp
./segments/images/imgtU7 44.png,71,30,98,44,obj-fp
./segments/images/imgtU7 44.png,64,92,88,105,obj-fp
./segments/images/imgtU7 45.png,71,30,98,47,obj-fp
./segments/images/imgtU7 6.png,40,40,64,64,obj-fp
./segments/images/imgtU70 51.png,76,46,99,66,obj-fp
./segments/images/imgtU70 7.png,62,29,82,52,obj-fp
./segments/images/imgtU70 7.png,33,46,49,69,obj-fp
./segments/images/imgtU70 7.png,59,79,82,105,obj-fp
./segments/images/imgtU70 7.png,46,99,69,122,obj-fp
./segments/images/imgtU70 8.png,62,29,82,52,obj-fp
./segments/images/imgtU70 8.png,56,79,79,105,obj-fp
./segments/images/imgtU70 8.png,36,39,59,56,obj-fp
./segments/images/imgtU70 9.png,59,26,79,49,obj-fp
./segments/images/imgtU70 9.png,29,39,49,62,obj-fp
./segments/images/imgtU70 9.png,46,92,66,115,obj-fp
./segments/images/imgtU70 9.png,59,79,82,105,obj-fp
./segments/images/imgtU74 1.png,91,87,112,105,obj-fp
./segments/images/imgtU74 1.png,73,45,95,66,obj-fp
./segments/images/imgtU74 1.png,91,31,109,52,obj-fp
./segments/images/imgtU74 11.png,59,45,77,66,obj-fp
./segments/images/imgtU74 11.png,52,66,70,87,obj-fp
./segments/images/imgtU74 12.png,59,45,77,66,obj-fp
./segments/images/imgtU74 12.png,49,66,70,87,obj-fp
./segments/images/imgtU74 13.png,59,45,77,66,obj-fp
./segments/images/imgtU74 13.png,45,80,70,98,obj-fp
./segments/images/imgtU74 13.png,49,63,70,84,obj-fp
./segments/images/imgtU74 14.png,49,63,70,84,obj-fp
./segments/images/imgtU74 14.png,49,80,73,98,obj-fp
./segments/images/imgtU74 14.png,49,49,73,66,obj-fp
./segments/images/imgtU74 14.png,59,31,77,52,obj-fp
./segments/images/imgtU74 15.png,56,45,73,66,obj-fp
./segments/images/imgtU74 15.png,49,80,73,98,obj-fp
./segments/images/imgtU74 15.png,42,59,59,80,obj-fp
./segments/images/imgtU74 2.png,91,87,112,105,obj-fp
./segments/images/imgtU74 4.png,77,116,95,130,obj-fp
./segments/images/imgtU74 43.png,70,28,102,45,obj-fp
./segments/images/imgtU74 43.png,70,28,102,45,obj-fp
./segments/images/imgtU74 44.png,73,31,102,45,obj-fp
./segments/images/imgtU74 44.png,73,31,102,45,obj-fp
./segments/images/imgtU74 45.png,77,31,109,49,obj-fp
./segments/images/imgtU74 45.png,77,31,109,49,obj-fp
./segments/images/imgtU74 45.png,84,84,116,102,obj-fp
./segments/images/imgtU74 47.png,84,31,109,52,obj-fp
./segments/images/imgtU74 47.png,84,31,109,52,obj-fp
./segments/images/imgtU74 49.png,80,35,112,52,obj-fp
./segments/images/imgtU74 5.png,21,102,38,119,obj-fp
./segments/images/imgtU74 5.png,77,116,102,130,obj-fp
./segments/images/imgtU74 8.png,59,49,77,66,obj-fp
./segments/images/imgtU74 9.png,56,49,73,70,obj-fp
./segments/images/imgtU77 13.png,44,48,60,67,obj-fp
./segments/images/imgtU77 13.png,51,64,73,80,obj-fp
./segments/images/imgtU77 14.png,48,57,64,76,obj-fp
./segments/images/imgtU77 14.png,48,35,67,54,obj-fp
./segments/images/imgtU77 14.png,67,12,83,32,obj-fp
./segments/images/imgtU77 15.png,44,41,60,60,obj-fp
./segments/images/imgtU77 15.png,48,57,64,76,obj-fp
./segments/images/imgtU77 15.png,67,12,83,32,obj-fp
./segments/images/imgtU77 16.png,48,64,64,83,obj-fp
./segments/images/imgtU77 18.png,48,60,64,80,obj-fp
./segments/images/imgtU79 14.png,44,48,64,70,obj-fp
./segments/images/imgtU79 14.png,41,35,64,51,obj-fp
./segments/images/imgtU79 14.png,44,67,60,86,obj-fp
./segments/images/imgtU79 15.png,44,38,60,57,obj-fp
./segments/images/imgtU79 15.png,44,64,64,83,obj-fp
./segments/images/imgtU82 1.png,48,54,64,73,obj-fp
./segments/images/imgtU82 1.png,44,70,64,86,obj-fp
./segments/images/imgtU82 46.png,73,57,99,73,obj-fp
./segments/images/imgtU88 3.png,52,56,78,83,obj-fp
./segments/images/imgtU88 3.png,52,78,74,104,obj-fp
./segments/images/imgtU88 4.png,65,113,87,139,obj-fp
./segments/images/imgtU88 4.png,48,65,74,91,obj-fp
./segments/images/imgtU88 46.png,74,39,113,61,obj-fp
./segments/images/imgtU88 46.png,78,83,109,109,obj-fp
./segments/images/imgtU88 5.png,48,52,69,78,obj-fp
./segments/images/imgtU88 5.png,48,83,78,104,obj-fp
./segments/images/imgtU88 5.png,65,104,91,131,obj-fp
./segments/images/imgtU88 5.png,69,131,91,157,obj-fp
./segments/images/imgtU88 5.png,65,13,78,39,obj-fp
./segments/images/imgtU88 8.png,48,69,69,96,obj-fp
./segments/images/imgtU88 8.png,48,52,78,74,obj-fp
./segments/images/imgtU88 8.png,52,91,83,113,obj-fp
./segments/images/imgtU9 19.png,95,36,112,56,obj-fp
./segments/images/imgtU9 19.png,69,95,89,115,obj-fp
./segments/images/imgtU9 20.png,95,33,112,52,obj-fp
./segments/images/imgtU9 23.png,39,23,46,33,obj-fp
./segments/images/imgtU9 23.png,99,36,115,56,obj-fp
./segments/images/imgtU9 23.png,95,52,112,72,obj-fp
./segments/images/imgtU9 23.png,46,82,62,102,obj-fp
./segments/images/imgtU97 1.png,32,60,48,80,obj-fp
./segments/images/imgtU97 1.png,35,38,51,57,obj-fp
./segments/images/imgtU97 3.png,38,70,54,89,obj-fp
./segments/images/imgtU98 48.png,72,42,103,57,obj-fp
./segments/images/imgtU98 48.png,72,84,107,103,obj-fp
./segments/images/imgtU98 49.png,76,42,107,61,obj-fp
./segments/images/imgtU98 49.png,76,84,111,103,obj-fp
./segments/images/imgtU98 50.png,72,38,99,53,obj-fp
./segments/images/imgtU98 51.png,72,38,99,53,obj-fp
./segments/images/imgtU98 52.png,72,38,103,53,obj-fp
./segments/images/imgtU98 53.png,72,38,107,53,obj-fp
./segments/images/imgtU98 54.png,76,42,111,61,obj-fp
./segments/images/imgtU98 55.png,72,38,107,57,obj-fp
./segments/images/imgtU98 55.png,76,84,107,103,obj-fp
./segments/images/imgtU98 56.png,80,38,111,61,obj-fp
./segments/images/imgtU98 57.png,76,80,107,107,obj-fp
./segments/images/imgtU98 57.png,76,34,103,49,obj-fp
./segments/images/imgtU98 58.png,80,84,111,103,obj-fp
./segments/images/imgtU98 58.png,76,34,103,49,obj-fp
./segments/images/imgtU98 59.png,76,84,107,103,obj-fp
./segments/images/imgtU98 59.png,80,30,107,49,obj-fp
./segments/images/imgtpro1 11.png,33,52,52,72,obj-fp
./segments/images/imgtpro1 11.png,36,33,59,49,obj-fp
./segments/images/imgtpro1 12.png,39,69,56,85,obj-fp
./segments/images/imgtpro1 14.png,36,33,56,49,obj-fp
./segments/images/imgtpro1 14.png,95,56,112,76,obj-fp
./segments/images/imgtpro1 14.png,39,76,62,92,obj-fp
./segments/images/imgtpro1 15.png,39,33,59,49,obj-fp
./segments/images/imgtpro1 15.png,95,49,112,69,obj-fp
./segments/images/imgtpro1 15.png,39,76,56,95,obj-fp
./segments/images/imgtpro1 15.png,33,46,52,62,obj-fp
./segments/images/imgtpro1 16.png,36,42,56,59,obj-fp
./segments/images/imgtpro1 16.png,95,49,112,69,obj-fp
./segments/images/imgtpro1 16.png,39,76,56,95,obj-fp
./segments/images/imgtpro1 7.png,62,29,85,46,obj-fp
./segments/images/imgtpro1 7.png,33,72,52,89,obj-fp
./segments/images/imgtpro1 9.png,36,39,56,56,obj-fp
./segments/images/imgtpro1 9.png,33,52,52,76,obj-fp
./segments/images/imgtpro1 9.png,56,29,79,46,obj-fp
./segments/images/imgtpro106 15.png,61,56,91,78,obj-fp
./segments/images/imgtpro106 15.png,56,74,78,100,obj-fp
./segments/images/imgtpro106 16.png,56,74,87,96,obj-fp
./segments/images/imgtpro106 17.png,61,83,83,109,obj-fp
./segments/images/imgtpro106 18.png,61,91,87,113,obj-fp
./segments/images/imgtpro11 24.png,49,80,69,103,obj-fp
./segments/images/imgtpro11 25.png,49,84,69,107,obj-fp
./segments/images/imgtpro111 10.png,26,52,49,69,obj-fp
./segments/images/imgtpro111 10.png,26,66,46,92,obj-fp
./segments/images/imgtpro111 14.png,56,99,76,122,obj-fp
./segments/images/imgtpro111 14.png,26,56,46,79,obj-fp
./segments/images/imgtpro112 3.png,46,51,68,81,obj-fp
./segments/images/imgtpro112 3.png,59,68,89,98,obj-fp
./segments/images/imgtpro112 5.png,85,38,115,68,obj-fp
./segments/images/imgtpro112 5.png,68,110,98,132,obj-fp
./segments/images/imgtpro112 5.png,81,85,110,119,obj-fp
./segments/images/imgtpro113 1.png,58,61,79,83,obj-fp
./segments/images/imgtpro113 11.png,32,54,50,76,obj-fp
./segments/images/imgtpro113 12.png,36,54,54,76,obj-fp
./segments/images/imgtpro113 13.png,36,58,54,79,obj-fp
./segments/images/imgtpro113 14.png,36,58,54,79,obj-fp
./segments/images/imgtpro113 14.png,32,36,50,58,obj-fp
./segments/images/imgtpro113 14.png,83,0,90,3,obj-fp
./segments/images/imgtpro113 15.png,32,58,50,79,obj-fp
./segments/images/imgtpro113 15.png,83,0,90,3,obj-fp
./segments/images/imgtpro113 15.png,54,119,72,134,obj-fp
./segments/images/imgtpro113 15.png,43,21,50,32,obj-fp
./segments/images/imgtpro113 16.png,32,36,58,54,obj-fp
./segments/images/imgtpro113 16.png,83,0,90,3,obj-fp
./segments/images/imgtpro113 17.png,32,36,58,54,obj-fp
./segments/images/imgtpro113 17.png,32,61,50,83,obj-fp
./segments/images/imgtpro113 17.png,83,0,87,7,obj-fp
./segments/images/imgtpro113 17.png,39,21,50,39,obj-fp
./segments/images/imgtpro114 18.png,50,0,68,18,obj-fp
./segments/images/imgtpro114 19.png,47,94,72,112,obj-fp
./segments/images/imgtpro114 20.png,50,94,79,112,obj-fp
./segments/images/imgtpro117 16.png,39,65,65,83,obj-fp
./segments/images/imgtpro12 10.png,10,32,29,48,obj-fp
./segments/images/imgtpro12 10.png,34,74,50,93,obj-fp
./segments/images/imgtpro12 10.png,24,42,40,61,obj-fp
./segments/images/imgtpro12 11.png,13,42,34,58,obj-fp
./segments/images/imgtpro12 11.png,13,26,29,45,obj-fp
./segments/images/imgtpro12 14.png,16,40,34,61,obj-fp
./segments/images/imgtpro12 14.png,24,61,42,82,obj-fp
./segments/images/imgtpro12 6.png,18,37,40,53,obj-fp
./segments/images/imgtpro12 6.png,32,53,48,72,obj-fp
./segments/images/imgtpro12 6.png,50,21,66,40,obj-fp
./segments/images/imgtpro12 6.png,37,85,56,98,obj-fp
./segments/images/imgtpro12 7.png,24,42,42,64,obj-fp
./segments/images/imgtpro12 7.png,50,18,69,37,obj-fp
./segments/images/imgtpro12 7.png,48,64,66,82,obj-fp
./segments/images/imgtpro12 8.png,48,61,66,80,obj-fp
./segments/images/imgtpro12 8.png,16,40,37,56,obj-fp
./segments/images/imgtpro12 8.png,48,24,69,40,obj-fp
./segments/images/imgtpro12 9.png,16,40,37,56,obj-fp
./segments/images/imgtpro12 9.png,42,61,61,82,obj-fp
./segments/images/imgtpro12 9.png,13,29,34,42,obj-fp
./segments/images/imgtpro132 0.png,51,10,64,34,obj-fp
./segments/images/imgtpro132 1.png,27,47,44,68,obj-fp
./segments/images/imgtpro132 3.png,23,40,44,64,obj-fp
./segments/images/imgtpro132 3.png,58,27,81,51,obj-fp
./segments/images/imgtpro132 3.png,54,85,78,109,obj-fp
./segments/images/imgtpro132 4.png,23,44,47,64,obj-fp
./segments/images/imgtpro132 4.png,54,85,78,109,obj-fp
./segments/images/imgtpro132 4.png,54,27,78,54,obj-fp
./segments/images/imgtpro132 5.png,51,85,75,112,obj-fp
./segments/images/imgtpro132 5.png,23,37,47,54,obj-fp
./segments/images/imgtpro14 18.png,52,83,74,109,obj-fp
./segments/images/imgtpro14 19.png,69,34,96,61,obj-fp
./segments/images/imgtpro14 19.png,43,74,65,100,obj-fp
./segments/images/imgtpro14 20.png,69,26,83,43,obj-fp
./segments/images/imgtpro14 20.png,48,87,69,113,obj-fp
./segments/images/imgtpro14 20.png,48,56,69,83,obj-fp
./segments/images/imgtpro14 23.png,48,56,74,78,obj-fp
./segments/images/imgtpro14 23.png,74,8,96,34,obj-fp
./segments/images/imgtpro14 24.png,43,74,69,100,obj-fp
./segments/images/imgtpro141 12.png,26,56,42,76,obj-fp
./segments/images/imgtpro141 12.png,26,76,49,92,obj-fp
./segments/images/imgtpro141 13.png,6,109,23,122,obj-fp
./segments/images/imgtpro142 10.png,14,47,38,62,obj-fp
./segments/images/imgtpro142 10.png,17,71,38,86,obj-fp
./segments/images/imgtpro142 11.png,14,68,35,83,obj-fp
./segments/images/imgtpro142 11.png,11,101,26,110,obj-fp
./segments/images/imgtpro142 12.png,11,41,26,59,obj-fp
./segments/images/imgtpro142 12.png,11,41,26,59,obj-fp
./segments/images/imgtpro142 12.png,17,71,35,86,obj-fp
./segments/images/imgtpro142 12.png,17,71,35,86,obj-fp
./segments/images/imgtpro142 12.png,14,98,29,110,obj-fp
./segments/images/imgtpro142 12.png,14,98,29,110,obj-fp
./segments/images/imgtpro142 12.png,35,8,44,26,obj-fp
./segments/images/imgtpro142 12.png,35,8,44,26,obj-fp
./segments/images/imgtpro142 13.png,17,44,38,59,obj-fp
./segments/images/imgtpro142 13.png,14,68,32,86,obj-fp
./segments/images/imgtpro142 13.png,11,56,29,71,obj-fp
./segments/images/imgtpro142 13.png,14,98,29,110,obj-fp
./segments/images/imgtpro142 14.png,11,62,32,77,obj-fp
./segments/images/imgtpro142 14.png,20,35,32,53,obj-fp
./segments/images/imgtpro142 15.png,11,56,26,74,obj-fp
./segments/images/imgtpro142 15.png,11,71,29,86,obj-fp
./segments/images/imgtpro142 16.png,14,56,29,74,obj-fp
./segments/images/imgtpro142 16.png,14,71,29,89,obj-fp
./segments/images/imgtpro142 7.png,17,44,35,62,obj-fp
./segments/images/imgtpro142 7.png,14,65,35,80,obj-fp
./segments/images/imgtpro142 7.png,44,86,59,104,obj-fp
./segments/images/imgtpro142 8.png,14,68,35,83,obj-fp
./segments/images/imgtpro142 8.png,17,41,35,59,obj-fp
./segments/images/imgtpro142 8.png,38,26,56,47,obj-fp
./segments/images/imgtpro142 9.png,14,44,29,62,obj-fp
./segments/images/imgtpro142 9.png,14,44,29,62,obj-fp
./segments/images/imgtpro142 9.png,17,71,38,86,obj-fp
./segments/images/imgtpro142 9.png,17,71,38,86,obj-fp
./segments/images/imgtpro146 62.png,72,44,105,60,obj-fp
./segments/images/imgtpro146 64.png,72,44,105,60,obj-fp
./segments/images/imgtpro146 66.png,72,44,109,60,obj-fp
./segments/images/imgtpro159 13.png,38,49,66,70,obj-fp
./segments/images/imgtpro159 13.png,38,35,63,52,obj-fp
./segments/images/imgtpro159 13.png,49,95,77,112,obj-fp
./segments/images/imgtpro159 13.png,70,70,95,95,obj-fp
./segments/images/imgtpro159 19.png,63,10,87,28,obj-fp
